,id,name,city,rating,Reviews
0,0,La Meduse,Paris,5.0,cant figure outside the... cosy little restaurant border ca...
1,1,Le Cappiello,Paris,5.0,incredible! amazing food wonderful atmosphere!
2,2,ASPIC,Paris,5.0,second time good best dinner paris far
3,3,Les Apotres de Pigalle,Paris,5.0,wonderful culinary experience must go restaurant paris
4,4,Epicure,Paris,5.0,nice place speechless
5,5,Sourire Le Restaurant,Paris,5.0,great service excellent
6,6,Le Cinq,Paris,4.5,breath taking ambience great service grande birthday celebration
7,7,Il Etait Un Square,Paris,5.0,excellent dining experience great burgers
8,8,Boutary,Paris,5.0,get star 2 reasons fantastic anniversary dinner
9,9,Kei Restaurant,Paris,4.5,amazing!! magnifique
10,10,Le Gabriel,Paris,4.5,perfect parisian dining anniversary fabulous dining
11,11,Bateau le Calife,Paris,4.5,perfect christmas eve excellent
12,12,L'Affineur' Affine,Paris,4.5,awesome place delicious
13,13,La Bonne Excuse,Paris,4.5,delicious meal charming restaurant superb meal
14,14,Pur' - Jean-Francois Rouquette,Paris,4.5,excellent unforgettable experience sumptuous re...
15,15,L'Abeille,Paris,4.5,perfect elegant restaurant
16,16,Alliance,Paris,5.0,superb usual perfect
17,17,Sacree fleur,Paris,4.5,love place excellent
18,18,Le 114 Faubourg,Paris,4.5,incredible food service outstanding lunch
19,19,Restaurant H,Paris,5.0,outstanding meal - innovative cla... experience
20,20,Restaurant L'INITIAL,Paris,4.5,haute cuisine without fuss wonderful dinner!
21,21,Pierre Gagnaire,Paris,4.5,good great name says
22,22,Etude,Paris,4.5,sofisticated experience amazing
23,23,Le Bistrot d'Indochine,Paris,4.5,fantastic! good vietnamese food smaller tab...
24,24,Bar Italia Brasserie,Paris,4.5,xmas party good music atmosphere italian dream come true !!!
25,25,Le Bistrot d'Yves,Paris,4.5,good value premium dining wow wow wow. fabulous bistro!!!
26,26,Flesh Restaurant et Canal Saint Martin,Paris,4.5,delightful food bold meaty flavoursome goodness!
27,27,Paris Picnic,Paris,4.5,perfect large group paris romanticism best
28,28,New Jawad Longchamp,Paris,4.5,delicious indian food good pric... perfect evening
29,29,Fromagerie Danard,Paris,4.5,cheese heaven smile
30,30,Le Clos Y,Paris,4.5,really wonderful gastronomic experience japanese-frenc...
31,31,AlKaram,Paris,4.5,good either quick full mea... birthday
32,32,Cezembre,Paris,4.5,best office christmas party ever! fantastic
33,33,Le George,Paris,4.5,good but... best restuarant paris
34,34,Seb'on,Paris,4.5,one favourite places paris mouth orgasm
35,35,Petite Fleur,Paris,4.5,perfect easy make reser... lovely discovery
36,36,La boite aux lettres,Paris,4.5,lovely place montmartre excellent food personal service
37,37,L'Envie du jour,Paris,4.5,little away tourist circuit... explosions mouth
38,38,Pedzouille,Paris,4.5,great cosy place! super yummy chilled
39,39,Le Taillevent,Paris,4.5,excellent! 2 star experience
40,40,PerBacco,Paris,5.0,ecellent pizzas salad. lovely typical italien pizza restaurant
41,41,Ristorante Lo Spaghettino,Paris,4.5,great atmosphere good
42,42,La Trattoria Dell'isola,Paris,4.5,nice place excellent beautiful love...
43,43,Tous,Paris,4.5,amazing food great service! great food incredibly friendly host...
44,44,Les Canailles,Paris,4.5,fantastic place fav french dans mon quartier
45,45,Pop's,Paris,4.5,amazing food great food
46,46,New York a Paris,Paris,4.5,amazing food excellent service good service excellent diner
47,47,La Petite Rose des Sables,Paris,4.5,lovely owners whole earth... warm welcome paris!
48,48,Pane olio e pomodoro,Paris,4.5,wow best restaurant found st...
49,49,La Veraison,Paris,4.5,best meal weve ever delicious dinner wine
50,50,La Vache et Le Cuisinier,Paris,4.5,wonderful ë█╧go toë█¥ restaurant
51,51,Le Florimond,Paris,4.5,excellent meal new years eve; great gl... unforgettable!
52,52,Happy Caffe,Paris,4.5,fitting name excellent quick lunch stop
53,53,Le Jeroboam,Paris,4.5,one best excellent food great service
54,54,Pizza Julia,Paris,4.5,good great pizza great prices
55,55,Mancini,Paris,4.5,good pizza wow
56,56,Le Chemise,Paris,4.5,simply wow! nice expensive
57,57,Joe Burger,Paris,4.5,yummy burgers! good burgers great prices!
58,58,Bistro Paradis,Paris,4.5,quite creative little restaurant small paradise
59,59,Restaurant Guy Savoy,Paris,4.5,world class dining superb
60,60,Chez Toinette,Paris,4.5,excellent restaurant friendly ser... fantastic!
61,61,Auberge des Pyrenees Cevennes,Paris,4.5,cassoulet fantastic - everyth... memorable culinary experience
62,62,Les Trublions,Paris,4.5,perfect interesting menu great dessert
63,63,Ristorante Al Caratello,Paris,4.5,probably best italian restaurant pa... satisfying meal paris
64,64,Restaurant Mariette,Paris,4.5,flavourful great food superb service
65,65,Chez Trassoudaine,Paris,4.5,dont eat restaurant eat a... excellent
66,66,Invictus,Paris,4.5,divine! delicious friendly inviting
67,67,Les Papilles,Paris,4.5,feeling formulaic one best meals weë█¬ve
68,68,King Marcel - Paris 2eme,Paris,4.5,superburgers! awesome
69,69,Chez Gabrielle,Paris,4.5,perfect meal best meal paris
70,70,Apicius,Paris,4.5,beautiful space excellent service food n... excellent food decor bit top t...
71,71,Papelli,Paris,4.5,delicious pizza tiramisu best
72,72,Ze Kitchen Galerie,Paris,4.5,fantastic beautifully presented tastefully prepared
73,73,L'Oiseau Blanc Restaurant,Paris,4.5,delicious deserts coffee dream couldnt better
74,74,La Crete,Paris,4.5,great atmosphere great greek meal paris
75,75,La Cuisine de Philippe,Paris,4.5,wonderful dinner best souffl╠⌐ !
76,76,La Mandigotte,Paris,4.5,perfect take traditional bistro great quality good price fri...
77,77,Chez Imogene,Paris,4.5,best bang buck! wonderful!
78,78,Bistrotters,Paris,4.5,tout simplement exquis - simply exquisite parisian treat!
79,79,L'Alsacien,Paris,4.5,delicious fun great value pizza
80,80,Cobea,Paris,4.5,oh my!! quaint parisian fine dining
81,81,Le Quinzieme,Paris,4.5,perfect paris stunning! one top dining experiences...
82,82,Le Pavillon de la Grande Cascade,Paris,4.5,fantastic setting amazing food beautiful setting quality food
83,83,Loubnane,Paris,4.5,awesome restaurant vibrant atmosphere! good food round
84,84,L'Aubergeade,Paris,4.5,amazing great service brilliant food wonderful french cuisine familiar ath...
85,85,Thai Spices,Paris,4.5,excellent thai food best thai food paris
86,86,Les Climats,Paris,4.5,love great food terrific burgun... great wine list good food
87,87,Au Bon Accueil,Paris,4.5,excellent restaurant fab family dinner
88,88,Papelli,Paris,5.0,fantastic! delicious pizza
89,89,Sur Mesure,Paris,4.5,delicious original cosy... best experience...
90,90,Bistrot Chez France,Paris,4.5,excellent- favorite local restaurant favorite restaurant paris!
91,91,The Hardware Societe,Paris,4.5,gorgeous cafe! best breakfast town
92,92,Roomies,Paris,4.5,tourist trap! nice burger fries
93,93,Midi 12,Paris,4.5,nice french restaurant reccomend
94,94,Mobster Diner,Paris,4.5,good homemade burgers great
95,95,L'Ange 20,Paris,4.5,good.....the second time! dependable bistrot le marais
96,96,Les Rupins,Paris,4.5,welcoming place tasty food great find amazing offer (40% off)
97,97,Mancora Cebicheria,Paris,4.5,super ceviche warm staff! amazing food! #foodcoma #yum
98,98,le papacionu,Paris,4.5,amazing popular pizza restaurant
99,99,L'Annexe,Paris,4.5,special family dinner wonderful montmar... good choice
100,100,Pottoka,Paris,4.5,french tapas? another top-notch dinner!!!
101,101,Jean Yves of Chef Jean-Yves' Table,Paris,5.0,wonderful experience! dining experience remember.
102,102,Fermier Gourmet,Paris,4.5,small cozy place wow amazing food
103,103,A L'endroit,Paris,4.5,excellent bistro out-of-the-way loca... absolutely delicious
104,104,Comptoir Gourmet,Paris,4.5,good quality fine atmosphere rather e... two years later - quality went even hi...
105,105,Chez Max et Nico,Paris,4.5,relaxed warm ambience - good value lovely dinner paris
106,106,L'Arcane,Paris,5.0,sensational simply brilliant!
107,107,Le Petit Littre,Paris,4.5,best beef tartare ever!! great dinner cosy bistro
108,108,Le Cabanon de la Butte,Paris,4.5,xmas eve cost fabulous views
109,109,Le Jourdain,Paris,4.5,original intimate. must ne... great food service!
110,110,4 Pat,Paris,4.5,great place soooo funny
111,111,Restaurant David Toutain,Paris,4.5,quite good last time amazing experience
112,112,Il Farniente,Paris,4.5,awesome place fresh tasty pasta wi... well
113,113,L'Acolyte de L'Insolite,Paris,4.5,incredible value amazing
114,114,Il grano,Paris,4.5,10/10 beautiful pizza!
115,115,La Jacobine,Paris,4.5,excellent dishes good service paris best
116,116,NEW JHELUM,Paris,4.5,perfect perfect really great indian food
117,117,Chef Garozzo Restaurant Italien Sicilien,Paris,4.5,gold delighted
118,118,Le Reciproque,Paris,5.0,great food served friendly atmos... best 35ëγ┬ menu weve ever had!!
119,119,Le Pre Catelan,Paris,4.5,spectacular ever? amazing place excellent french food!
120,120,Little Breizh,Paris,4.5,perfect end paris holiday! best place crepes fast
121,121,Restaurant Lasserre,Paris,4.5,wonderful service wonderful food amazing experience
122,122,Arnaud Nicolas,Paris,5.0,fabulous dinner amazing food experience
123,123,Saigon Pantheon,Paris,4.5,worth try excellent meal
124,124,Le Volant,Paris,4.5,crowd told story absolutely perfect
125,125,Chez Marcel,Paris,4.5,super formidable!
126,126,Restaurant du Palais Royal,Paris,4.5,perfect every way come back every time ië█¬m paris
127,127,Kraft Hot Dogs,Paris,4.5,delicious wicked good hot dogs
128,128,Restaurant Le W,Paris,4.5,unexpected delight wonderful service presentation
129,129,Les Tantes Jeanne,Paris,4.5,top restaurant paris amazing!
130,130,Restaurant La Pie Noir,Paris,5.0,awesome!!! must visit!
131,131,Cuisine et Dependances,Paris,4.5,cant fault flavour great friendly vibrant restaurant a...
132,132,Le Louis,Paris,4.5,great restaurant spend time eating a... great food excellent music
133,133,La Pause Libanaise,Paris,4.5,worth visit - good food good prices small good!
134,134,Le Relais Gascon,Paris,4.5,fantastic experience fantastic salad generous portions
135,135,Les Botanistes,Paris,4.5,nice little bistro delight!
136,136,Comptoir de la Gastronomie,Paris,4.5,paris duck liver goose liver
137,137,Loco,Paris,4.5,best... really good argentinian
138,138,Le Tournebievre,Paris,4.5,nice tasty! relaxed welcoming place eat
139,139,le petit canard,Paris,4.5,best meal ever! come back
140,140,Chez Arnaud,Paris,4.5,outstanding pizza (and burger) place ea... lovely restaurant!
141,141,Canard & Champagne,Paris,4.5,quacking evening dinner amazing
142,142,Rouge Bis,Paris,4.5,great experience especially close to... yummy food good service
143,143,Tesoro d'Italia,Paris,4.5,taste good. fast prepared. expensive. fresh pasta friendly staff
144,144,Le Hide,Paris,4.5,incredible food super bistro
145,145,Les Poulettes Batignolles,Paris,4.5,combinations flavours french/spanish ! surprisingly interesting
146,146,Le Grand Vefour,Paris,4.5,great lunch food excellent
147,147,Le Touareg,Paris,4.5,north african cuisine paris fantastic
148,148,Le Maharaja,Paris,4.5,delicious food friendly service favourite indian restaurant whol...
149,149,Mardi Crepe Club,Paris,4.5,great little place thanks max!
150,150,Pizza Caratello,Paris,4.5,amazing great italian restarant
151,151,Le Boudoir,Paris,4.5,funtime !! meat pie meets french terrines
152,152,Babalou,Paris,4.5,great pizza! excellent!
153,153,Kitchen Galerie Bis,Paris,4.5,good meal fantastique!
154,154,Blueberry,Paris,4.5,particular perfect sushi
155,155,Pizza Rossi,Paris,4.5,expanded better? pizza time!!
156,156,Le Sanglier Bleu,Paris,4.5,amazing - service food!! good quality french food
157,157,Le 14 Juillet,Paris,4.5,great food attentive service wonderfully french experience
158,158,Maloka Alma Brasileira,Paris,4.5,cosy nice food heaven
159,159,La Bonne Cecile,Paris,4.5,seasons evening incredible wine cozy quiet hidden gem.
160,160,Bistrot 31,Paris,4.5,far center worthwhile noisy good
161,161,Les Passagers de Beyrouth,Paris,4.5,nice lebanese food great food friendly service
162,162,Little Cantine - Burgers & Bakery,Paris,4.5,delicious burger homemade fries excellent burger place
163,163,Creperie de Port-Manech,Paris,4.5,great service excellent
164,164,la table de genevieve,Paris,4.5,nice atmosphere good food great dinner
165,165,Sourire Tapas Francaises,Paris,4.5,loved flavours!! inventive french small plates
166,166,Le Saotico,Paris,4.5,fantastic food great atmosphere one best
167,167,Bel Canto,Paris,4.5,memorable birthday bad experience definitely poor...
168,168,La Rughetta,Paris,4.5,nice food atmosphere cozy italian restaurant montmartre
169,169,Le Ruisseau,Paris,4.5,solid expensive tasty burgers great service
170,170,Au Bourguignon du Marais,Paris,4.5,stellar evening great french bistro
171,171,Baagaa,Paris,4.5,fantastic nice surprise!!!
172,172,Augustin Bistrot,Paris,4.5,modern food gastro bistro excellent corsican restaurant
173,173,Le P'tit Troquet,Paris,4.5,outstanding seeking alternative to... amazing dinner
174,174,Sapori di Parma,Paris,4.5,cosy family bistro d╠⌐licieux!!
175,175,Bistrot de L'Oulette,Paris,4.5,charming! fantastic lyon region food heart of...
176,176,Frenchie,Paris,4.5,wonderful rue du nil gem!
177,177,Bien Bien,Paris,4.5,authentic thai food lunch
178,178,Le Souffle,Paris,4.5,elegant different wonderful paris standard
179,179,Au Bon Coin,Paris,4.5,special place tasty lunch great service
180,180,Dulcinea,Paris,4.5,warm attentive staff delicious food great italian food
181,181,Atelier Gambey,Paris,4.5,fantastic! wonderful journey
182,182,Fraiche Restaurant,Paris,4.5,perfect evening ! best restaurant paris
183,183,la vache acrobate,Paris,4.5,dinner dinner saturday
184,184,Les Bougresses,Paris,4.5,nice one quite cosy dinner great quality value
185,185,Tentazioni,Paris,4.5,cozy italian best absolutely perfect!ë¥?òⁿå
186,186,Santa Carne,Paris,4.5,meal paris great steak
187,187,Bien Eleve,Paris,4.5,good first real meat
188,188,Sola,Paris,4.5,birthday trip 1 presentation
189,189,Le Chenin,Paris,4.5,typical french bistrot atmosphere good... wonderful parisian meal
190,190,Aux Trois Petits Cochons,Paris,4.5,beautiful romantic restaurant perfect evening two
191,191,La Gazette,Paris,4.5,well looked perfect last minute choice!
192,192,Le Sens Unique,Paris,4.5,high prize high quality great atmosphere great food
193,193,Le Vent d'Armor,Paris,5.0,new favorite paris amazing dinner ... best meal ever!
194,194,La Bauhinia,Paris,4.5,great palace experience however some... fantastic 5 star experience
195,195,Sizin,Paris,4.5,thanksgiving turkey alternative great dinner
196,196,Le Petit Pontoise,Paris,4.5,another lovely find! great french restaurant
197,197,Mersea,Paris,4.5,divine! frist stop bite paris!
198,198,Il Forno Di Napoli,Paris,4.5,awesome italian restaurant! great pizza
199,199,Bonvivant,Paris,4.5,quaint cheerful another 5! three years three visits perf...
200,200,Le Petit Marche,Paris,4.5,good food asian twist excellent food
201,201,Comme Chai Toi - Notre Dame,Paris,4.5,lovely dinner two nice restaurant great view notre...
202,202,La Regalade Conservatoire,Paris,4.5,french wonderful experience! wonderful!
203,203,Kodawari Ramen,Paris,4.5,recommend lovely place nice food crowded
204,204,Cantina Chic,Paris,4.5,pasta please! best pasta ever
205,205,Hank Burger,Paris,4.5,best vegan burgers paris vegan hambuger
206,206,Chez Nicos,Paris,4.5,worthy accolades youre bu... go place crepes
207,207,Auberge Nicolas Flamel,Paris,4.5,highly recommended good meal
208,208,Juste,Paris,4.5,good seafood @ good price great value fresh seafood
209,209,L'Anvers du Decor,Paris,4.5,take time walk lovely breakfast rainy day
210,210,Il etait une Oie dans le Sud Ouest,Paris,4.5,duck specialists good option fo... favorite paris!
211,211,Le Colimacon,Paris,4.5,wadey friendly service delicious food thi...
212,212,Le Casse Noix,Paris,4.5,best value paris excellent french food service ambience...
213,213,Pirouette,Paris,4.5,excellent dinner delicious modern fabulous
214,214,Sorza,Paris,4.5,excellent food terrific service. nice sm... romantic destination
215,215,Kashmir House,Paris,4.5,delicious indian food ?┘α¿?┘α? good indian pakistani restuarent
216,216,La Poule au Pot,Paris,4.5,dinner six viking cruise amazingly fun late night dinner
217,217,L'Ebauchoir,Paris,4.5,excellent food- miss ! day 1 lunch fantastic
218,218,Bistrot Richelieu,Paris,4.5,great french food well worth wait
219,219,Le Coupe Gorge,Paris,4.5,fabulous lunch great service worth tri... great meal
220,220,Mavrommatis,Paris,4.5,good pricey wonderful meal relaxed atmosphere
221,221,Salento Marais,Paris,4.5,wonderful find great meal good vibes
222,222,Les petites bouchees,Paris,4.5,wonderful one fondest experiences paris.
223,223,L'Aller Retour,Paris,4.5,must go! raised bar
224,224,Melt,Paris,4.5,little piece texas paris. excellent meal
225,225,Les Embruns,Paris,4.5,incredible! good surprise
226,226,Bistro des Augustins,Paris,4.5,best nye experience fabulous gratin tiny great atmospher...
227,227,La Maison du Jardin,Paris,4.5,good food! fantastic food
228,228,Pasco,Paris,4.5,mixed... absolutely beautiful!!!
229,229,BLACK PINKY,Paris,4.5,time good asian food! excellent
230,230,FrogBurger,Paris,4.5,original approach burgers nice place
231,231,Le Buisson Ardent,Paris,4.5,great tasting menu good food
232,232,L'Alchimiste,Paris,4.5,authentic creative bistro incredible experience amazing bar mana...
233,233,La Table d'Eugene,Paris,4.5,wonderful place experiece tasty
234,234,Pierre Sang,Paris,4.5,good meal nice ambiance incredible modern cuisin
235,235,la Massara,Paris,4.5,margherita pizza best ië█¬ve ever great atmosphere delicious pizza
236,236,Les Bateaux Parisiens,Paris,4.5,1st wedding anniversary dinner... how! magical dinner magical view magical p...
237,237,Shiso Burger,Paris,4.5,amazing!! good burger close notre dame
238,238,A la Biche au Bois,Paris,4.5,tastes like home traditional food done right - always
239,239,Flesh Restaurant Pigalle et Canal St Martin,Paris,4.5,charcoal grilled perfection wonderful place!!!!!
240,240,L'Avant Comptoir,Paris,4.5,wow! amazing!
241,241,Les Grillades de Buenos Aires,Paris,4.5,steak empanadas! delicious
242,242,La Vie d'Ange,Paris,4.5,small french restaurant surpassed expectations! magnifique!
243,243,A Cote,Paris,4.5,cosy. beef rib must wonderful tasty great service
244,244,Le Vieux Bistrot,Paris,4.0,friendly atmosphere friendly stop dinner
245,245,Sanukiya,Paris,4.5,always long queue good udon best japan udon paris
246,246,Le Petit Chatelet,Paris,4.5,dont miss good experience
247,247,Chez Leon,Paris,4.5,excellent restaurant nice place nice food.
248,248,Neromora Paris Ristorante Pizzeria,Paris,4.5,authentic italian cuisine friendly service excellent pizza
249,249,La Fontaine de Mars,Paris,4.5,fantastic french food experience
250,250,Guibine,Paris,4.5,fabulous piece korea
251,251,Le Violon d'Ingres,Paris,4.5,best way end stay paris great place romantic dinner
252,252,Bistrot des Campagnes,Paris,4.5,cozy french bistro montparnasse great lunch dinner
253,253,Bollynan Montorgueil,Paris,4.5,good nice break
254,254,Le Baron Rouge,Paris,4.5,truly authentic neighbourhood wine bar wow. wow.
255,255,Nick's Pizza,Paris,4.5,good pizza normal prices cheap delicious
256,256,My Noodles,Paris,4.5,satisfaction guaranteed best noodles ever
257,257,Les 110 de Taillevent,Paris,4.5,great food wine pairing creative dining experience
258,258,Le Christine,Paris,4.5,wonderful dining experience great choice
259,259,Meriggio,Paris,4.5,delicious! wonderful italian cuisine heart of...
260,260,Plaisir Gascon,Paris,4.5,best meal paris! amazing evening!
261,261,TRADI,Paris,5.0,great little place culinary masterpiece
262,262,Le Petit Medicis,Paris,4.5,good food service charming venue great food
263,263,Les tablettes Jean Louis Nomicos,Paris,4.5,sunday lunch good food professional staff
264,264,Shang Palace,Paris,4.5,paris dim sum best! perfect food service
265,265,Creperie Mad'eo,Paris,4.5,cosy little place crepe lovers wonderful food drink
266,266,Les Antiquaires,Paris,4.5,good lovely welcome
267,267,Ristorante Adaggio,Paris,5.0,friendly staff youve got eat
268,268,L'Orangerie,Paris,5.0,top class amazing new restaurant george v.
269,269,Le Clarence,Paris,4.5,second time good first time magical!
270,270,Siseng,Paris,4.5,good different kind burger tasty food cool setting
271,271,Hugo,Paris,4.5,tasty french cuisine great value m... world
272,272,Villa Verdi,Paris,4.5,fabulous meal delicious meal
273,273,Pain Vin Fromage,Paris,4.5,need reservation!....but d... amazing
274,274,Cosi,Paris,4.5,best sandwiches! great quality lunch!
275,275,Semilla,Paris,4.0,tried semilla enjoyed one highlights paris.
276,276,Holybelly,Paris,4.5,great brunch spot brunch breakfast
277,277,TATA Burger,Paris,4.0,funky fun place..great burger..friendly se... good brunch service meh
278,278,Mon Paris !,Paris,4.5,great restaurant near hotel scribe è?└î÷⌐ïü╗ï─éï─?ï─┬ïγ?ï─÷ï─⌐ï─?
279,279,Les Epiciers,Paris,5.0,amazing find superb
280,280,Le Bistrot d'Henri,Paris,4.5,wonderful meal kick parisian so... nice classic bistro
281,281,Les Saisons,Paris,4.5,still excellent restaurant. pleasant atmosphere
282,282,La Cantine Du Troquet,Paris,4.5,excellent food service delectable
283,283,La Maison de Verlaine,Paris,4.5,wow loved place best service
284,284,Cook' n Saj,Paris,5.0,warm friendly fantastic food welcoming place ever
285,285,Le 52,Paris,4.5,delicious stop searching - go
286,286,Le Coupe-Chou,Paris,4.0,great dining experience lovely find
287,287,Le Coq Rico,Paris,4.5,le coq rico great poultry restaurant beaut...
288,288,FOODI Jia-Ba-Buay,Paris,4.5,intimate atmosphere great food jewel!
289,289,Le Jamoncito,Paris,4.5,great experience great food! great tapas slice spain
290,290,Ledoyen,Paris,4.5,pretentious high expectations - exceeded!
291,291,Marclee,Paris,4.5,ceviche! love love charming intimate asian inspired find
292,292,Le Ruisseau Burger Joint,Paris,4.5,amazing burgers! must visit! great burger great price
293,293,Auguste,Paris,4.5,amazing service amazing food!! excellent
294,294,Zebulon Palais Royal,Paris,4.5,great service traditional french cuisi... good food great service
295,295,In Bocca al lupo,Paris,4.5,best ive ever best pizza montmarte !
296,296,Restaurant Vivre,Paris,4.5,great night. quality food service
297,297,Hao Long,Paris,4.5,amazing food .. great staff great asian experience
298,298,Le Restaurant,Paris,4.5,excellent. would go back heartbeat deserve one star
299,299,Albert,Paris,4.5,great find! exellent time!
300,300,Tour d'Argent,Paris,4.5,world class restaurant continues to... way back three michelin stars
301,301,Miznon,Paris,4.5,fantastic cool fast always good
302,302,Les Cedres du Liban,Paris,4.5,couldnt ask anything better delicious
303,303,savannah cafe,Paris,4.5,excellent great lebanese food
304,304,Il Farniente,Paris,4.5,2 times 5 stars bonne surprise
305,305,Cafe Varenne,Paris,4.5,warm welcoming restaurant outstan... delightful authentic bistro warm we...
306,306,Le Moulin de la galette,Paris,4.5,excellent lunch - great food friendly... good / molto buono
307,307,Bistrot Paul Chene,Paris,4.5,delicious food + excellent service best liver!
308,308,Le Temps des cerises,Paris,4.5,absolute favorite place eat! perfect bistrot
309,309,Le Basilic,Paris,4.0,great dinner spot touristy area good food slow
310,310,Le Crabe Marteau,Paris,4.0,atmosphere space shuttle wonderful fun!
311,311,Chez le Libanais,Paris,4.5,first paris visit stayed st germain... great lebanese restaurant
312,312,Bistrot Victoires,Paris,4.0,lovely restaurant easy going nice place good service f...
313,313,Chez Fernand,Paris,4.5,good spot near saint sulpice dinner
314,314,La Promenade,Paris,4.5,great example parisian restaurant right place intimate atmosphe...
315,315,Le Pantruche,Paris,4.5,understated chic bistro great dinner!
316,316,La Scene Theleme,Paris,5.0,offerd marry chef - amazing exp... every detail food service perfec...
317,317,Le Jardin d'en Face,Paris,4.5,perfect meal 2 pleasant evening
318,318,CORETTA,Paris,4.5,trendy tasty! best meal france!
319,319,Schwartz's Deli,Paris,4.0,good place busy place.... dont expec... stumbled upon schwartzë█¬s accident
320,320,YO,Paris,4.5,great restaurant good quality thai restaurant
321,321,Bourgogne Sud,Paris,4.5,excellent food excellent service. transcendental beef bourguignon
322,322,Les Enfants Rouges,Paris,4.5,sooo good! delicieuse
323,323,East Mamma,Paris,4.5,dog friendly great service amazing fo... knew best italian food europe i...
324,324,La Marine,Paris,4.0,excellent pick time day
325,325,Restaurant Argana,Paris,5.0,authentic taste morocco real great foo... atefeh
326,326,La Taverne de Montmartre,Paris,4.0,nice stuff good food tasty authentic good price!
327,327,Vava,Paris,4.5,unforgetable night montmarte cosy restaurant hidden streets m...
328,328,Oi Sushi,Paris,4.5,best sushi paris!!! great sushi good price def recommend
329,329,L'As du Fallafel,Paris,4.0,fun jewish/israeli kosher eatery ma... good food really fastfood setting
330,330,Academie de la biere,Paris,4.5,super beer stop bi╠¼res
331,331,Septime,Paris,4.5,excellent almost every way excellent lunch
332,332,Iovine's,Paris,4.5,pleasant italian lunch great italian pizza paris!
333,333,Kintaro Lamen,Paris,4.5,fast food healthier tastier fast... good japanese place feelin
334,334,Au Bougnat,Paris,4.5,unexpected gem near busy tourist attractio... wonderful local jewell near notre dame
335,335,Les Enfants Perdus,Paris,4.0,small little place (nice food) great brunch dinner
336,336,Mondol Kiri,Paris,4.5,sublime culinary experience warm spicy
337,337,Chez Papa 10eme,Paris,4.0,excellent french food missed best place blocks
338,338,A-Table,Paris,4.5,cosy & delicious delicious home style food
339,339,Le Grand Restaurant Jean francois Piege,Paris,4.5,best meal life perfect food peerless service first...
340,340,20 Eiffel,Paris,4.5,sweetbreads ië█¬ve ever excellent service
341,341,Les Fous de l'Ile,Paris,4.0,nice lunch wonderful bistro little flair
342,342,La Scene,Paris,4.5,amazing surprise dinner party husband... excellent dining experience
343,343,Le Bon Georges,Paris,4.5,perfect birthday dinner phenomenal!
344,344,Juveniles Wine Bar,Paris,4.5,outstanding delicious food great wine....
345,345,Cafe des Anges,Paris,4.0,lovely restaurant loved
346,346,Kuccini,Paris,4.5,small friendly italian restaurant w/bilin... good food slow...
347,347,La Ferrandaise,Paris,4.5,fantastic meal excellent food atmosphere
348,348,Boucherie Rouliere,Paris,4.5,authentic french heart st germai... nice service
349,349,Itineraires,Paris,4.5,best! best food long time
350,350,L'estrapade,Paris,4.5,delicious food perfect first night return... hidden gem
351,351,Soul Kitchen,Paris,4.5,excellent coffee great place breakfast sadly open a...
352,352,Les Marches,Paris,4.0,delightful lunch dont think twice near eiffe...
353,353,Les Arlots,Paris,4.5,slice heaven amazing food. good service.
354,354,La Cantine Du Troquet Daguerre,Paris,4.5,pleased discovered parisian r... amazing bistro
355,355,Le Mesturet,Paris,4.0,genuine enjoyable tasty traditional french food
356,356,restaurant buddha,Paris,4.5,great food nice host great food ambiance
357,357,Le Brun,Paris,5.0,excellent food divine food!
358,358,Benedict,Paris,4.0,worth visit ! good food nice location easy find p...
359,359,Monjul,Paris,4.5,lovely tasteful evening surprising food small nice atmosphere...
360,360,Restaurant Sur la Braise,Paris,4.5,great meats ! bit pricey worth amazing
361,361,Tempero,Paris,4.5,quality food great presentation well... nice change bistro
362,362,Le Recepteur,Paris,4.5,delicious. thoroughly delicious. tasty food
363,363,Chez Robert et Louise,Paris,4.0,dinner delight great ambience great steak
364,364,Neige d'ete,Paris,4.5,memorable meal probably best food ever
365,365,Le Fumoir,Paris,4.0,excellent location love place!
366,366,La Fresque,Paris,4.0,parisian !! french local
367,367,La Mascotte,Paris,4.0,great late lunch probably great seafood.
368,368,Le Cherine,Paris,5.0,great authentic lebanese cuisine! dinner colleagues
369,369,Jimmy 2 Fois,Paris,5.0,fantastic welcome perfect little place
370,370,Ober Mamma,Paris,4.0,good lines pain... italy paris
371,371,Soon Grill,Paris,4.5,best korean restaurant paris nice set lunch
372,372,U Mulinu,Paris,4.5,great lunch authentic atmosphere dinner u mulinu 04th april.
373,373,Le Chalet Savoyard,Paris,4.5,dripping melted cheese huge portions
374,374,Verjus,Paris,4.5,great tasting menu reasonable price excellent night suberb food
375,375,Loulou Friendly Diner,Paris,4.0,nice diner. nice place burgers. great place
376,376,L'Artiste,Paris,4.0,nice lunch local good
377,377,Cafe des Musees,Paris,4.0,solid quality good atmosphere great food ambience!
378,378,Auberge Bressane,Paris,4.5,comfort food soufle lovers dream
379,379,Les Ombres,Paris,4.0,wonderful ambience almost perfect
380,380,Le Petit Cler,Paris,4.0,excellent excellent excellent. local gem
381,381,Graindorge,Paris,4.5,good restaurant paris great choice dinner!
382,382,Restaurant de la Tour,Paris,4.5,easily 5/5 one best restaurants ou...
383,383,L'Auberge Aveyronnaise,Paris,4.0,good experience food yes aligot!
